transaction_id,transaction_time,year,quarter,month,month_name,day_of_week,item_code,item_description,number_of_items,cost_per_item,total_sales_value,country,hour_of_day,week_number
CS4695_235,2013-09-17,2013,3,9,September,Tuesday,ITM002,USB Keyboard,1,48.0,48.0,France,0,38
CS2368_236,2012-08-10,2012,3,8,August,Friday,ITM014,Sticky Notes,1,66.0,66.0,United States,0,32
CS2066_237,2011-07-15,2011,3,7,July,Friday,ITM004,Laptop Stand,1,51.0,51.0,United Kingdom,0,28
CS5277_238,2011-07-12,2011,3,7,July,Tuesday,ITM009,Desk Lamp,1,90.0,90.0,France,0,28
CS3025_239,2011-12-30,2011,4,12,December,Friday,ITM010,Power Strip,1,72.0,72.0,Germany,0,52
CS4802_240,2011-06-25,2011,2,6,June,Saturday,ITM007,Phone Charger,1,45.0,45.0,France,0,25
CS6001_241,2014-02-16,2014,1,2,February,Sunday,ITM009,Desk Lamp,1,63.0,63.0,Germany,0,7
CS3981_242,2014-09-20,2014,3,9,September,Saturday,ITM008,Screen Cleaner,1,74.0,74.0,United Kingdom,0,38
CS3885_243,2014-04-29,2014,2,4,April,Tuesday,ITM015,Folder Set,1,56.0,56.0,France,0,18
CS5546_244,2012-08-28,2012,3,8,August,Tuesday,ITM004,Laptop Stand,1,79.0,79.0,Netherlands,0,35
CS4964_245,2014-05-20,2014,2,5,May,Tuesday,ITM011,Notebook,1,79.0,79.0,Netherlands,0,21
CS4881_246,2014-01-21,2014,1,1,January,Tuesday,ITM004,Laptop Stand,1,55.0,55.0,Germany,0,4
CS4103_247,2014-03-02,2014,1,3,March,Sunday,ITM006,Headphones,1,40.0,40.0,United Kingdom,0,9
CS5884_248,2012-12-19,2012,4,12,December,Wednesday,ITM011,Notebook,1,97.0,97.0,France,0,51
CS2765_249,2013-04-18,2013,2,4,April,Thursday,ITM005,Webcam HD,1,88.0,88.0,Germany,0,16
CS4438_250,2014-07-05,2014,3,7,July,Saturday,ITM005,Webcam HD,1,72.0,72.0,United Kingdom,0,27
CS2234_251,2014-12-21,2014,4,12,December,Sunday,ITM012,Pen Set,1,36.0,36.0,Netherlands,0,51
CS3015_252,2014-01-30,2014,1,1,January,Thursday,ITM002,USB Keyboard,1,58.0,58.0,Netherlands,0,5
CS3755_253,2015-01-01,2015,1,1,January,Thursday,ITM007,Phone Charger,1,45.0,45.0,Belgium,0,1
CS3927_254,2014-03-25,2014,1,3,March,Tuesday,ITM015,Folder Set,1,77.0,77.0,France,0,13
CS5799_255,2012-11-08,2012,4,11,November,Thursday,ITM015,Folder Set,1,101.0,101.0,Germany,0,45
CS5708_256,2011-06-03,2011,2,6,June,Friday,ITM002,USB Keyboard,1,89.0,89.0,Germany,0,22
CS3695_257,2013-04-20,2013,2,4,April,Saturday,ITM004,Laptop Stand,1,51.0,51.0,United Kingdom,0,16
CS1969_258,2014-10-23,2014,4,10,October,Thursday,ITM004,Laptop Stand,1,39.0,39.0,Netherlands,0,43
CS3854_259,2014-11-09,2014,4,11,November,Sunday,ITM014,Sticky Notes,1,104.0,104.0,Germany,0,45
CS3416_260,2015-02-23,2015,1,2,February,Monday,ITM014,Sticky Notes,1,57.0,57.0,Germany,0,9
CS1414_261,2013-12-01,2013,4,12,December,Sunday,ITM014,Sticky Notes,1,104.0,104.0,Netherlands,0,48
CS4732_262,2013-03-27,2013,1,3,March,Wednesday,ITM006,Headphones,1,96.0,96.0,United Kingdom,0,13
CS2493_263,2012-12-29,2012,4,12,December,Saturday,ITM003,HDMI Cable,1,85.0,85.0,Belgium,0,52
CS5851_264,2013-01-19,2013,1,1,January,Saturday,ITM013,Stapler,1,98.0,98.0,United Kingdom,0,3
CS1678_265,2014-05-09,2014,2,5,May,Friday,ITM011,Notebook,1,48.0,48.0,United States,0,19
CS2049_266,2013-03-19,2013,1,3,March,Tuesday,ITM010,Power Strip,1,36.0,36.0,United Kingdom,0,12
CS3676_267,2011-09-27,2011,3,9,September,Tuesday,ITM015,Folder Set,1,43.0,43.0,United Kingdom,0,39
CS4853_268,2012-03-27,2012,1,3,March,Tuesday,ITM010,Power Strip,1,68.0,68.0,France,0,13
CS4292_269,2014-03-04,2014,1,3,March,Tuesday,ITM001,Wireless Mouse,1,98.0,98.0,United Kingdom,0,10
CS3152_270,2014-12-15,2014,4,12,December,Monday,ITM013,Stapler,1,40.0,40.0,France,0,51
CS5640_271,2014-01-13,2014,1,1,January,Monday,ITM005,Webcam HD,1,77.0,77.0,Germany,0,3
CS5857_272,2012-09-26,2012,3,9,September,Wednesday,ITM010,Power Strip,1,85.0,85.0,United Kingdom,0,39
CS1472_273,2014-04-12,2014,2,4,April,Saturday,ITM015,Folder Set,1,72.0,72.0,Germany,0,15
CS3888_274,2012-02-22,2012,1,2,February,Wednesday,ITM003,HDMI Cable,1,70.0,70.0,Germany,0,8
CS5563_275,2013-06-23,2013,2,6,June,Sunday,ITM002,USB Keyboard,1,70.0,70.0,United States,0,25
CS5104_276,2012-09-17,2012,3,9,September,Monday,ITM002,USB Keyboard,1,99.0,99.0,Australia,0,38
CS6109_277,2013-11-01,2013,4,11,November,Friday,ITM009,Desk Lamp,1,92.0,92.0,United States,0,44
CS2352_278,2014-10-06,2014,4,10,October,Monday,ITM005,Webcam HD,1,62.0,62.0,Germany,0,41
CS4024_279,2014-02-01,2014,1,2,February,Saturday,ITM010,Power Strip,1,39.0,39.0,United Kingdom,0,5
CS1499_280,2011-12-24,2011,4,12,December,Saturday,ITM011,Notebook,1,91.0,91.0,United Kingdom,0,51
CS3071_281,2012-09-15,2012,3,9,September,Saturday,ITM004,Laptop Stand,1,39.0,39.0,Spain,0,37
CS5638_282,2014-12-16,2014,4,12,December,Tuesday,ITM010,Power Strip,1,58.0,58.0,United Kingdom,0,51
CS5533_283,2013-05-16,2013,2,5,May,Thursday,ITM004,Laptop Stand,1,73.0,73.0,United Kingdom,0,20
CS1961_284,2012-03-29,2012,1,3,March,Thursday,ITM008,Screen Cleaner,1,75.0,75.0,United Kingdom,0,13
CS1707_285,2011-09-15,2011,3,9,September,Thursday,ITM014,Sticky Notes,1,105.0,105.0,Netherlands,0,37
CS3692_286,2014-09-17,2014,3,9,September,Wednesday,ITM013,Stapler,1,48.0,48.0,United Kingdom,0,38
CS1275_287,2011-12-28,2011,4,12,December,Wednesday,ITM002,USB Keyboard,1,102.0,102.0,United Kingdom,0,52
CS4738_288,2013-03-20,2013,1,3,March,Wednesday,ITM007,Phone Charger,1,37.0,37.0,United Kingdom,0,12
CS3732_289,2011-06-12,2011,2,6,June,Sunday,ITM005,Webcam HD,1,83.0,83.0,United Kingdom,0,23
CS5676_290,2013-12-16,2013,4,12,December,Monday,ITM001,Wireless Mouse,1,44.0,44.0,France,0,51
CS4111_291,2012-07-26,2012,3,7,July,Thursday,ITM012,Pen Set,1,54.0,54.0,France,0,30
CS2074_292,2015-01-05,2015,1,1,January,Monday,ITM010,Power Strip,1,79.0,79.0,United Kingdom,0,2
CS5815_293,2015-01-03,2015,1,1,January,Saturday,ITM004,Laptop Stand,1,92.0,92.0,United Kingdom,0,1
CS5094_294,2015-03-07,2015,1,3,March,Saturday,ITM012,Pen Set,1,84.0,84.0,France,0,10
CS5431_295,2013-01-05,2013,1,1,January,Saturday,ITM009,Desk Lamp,1,55.0,55.0,United Kingdom,0,1
CS4540_296,2014-08-13,2014,3,8,August,Wednesday,ITM007,Phone Charger,1,55.0,55.0,France,0,33
CS1891_297,2013-03-25,2013,1,3,March,Monday,ITM001,Wireless Mouse,1,84.0,84.0,United Kingdom,0,13
CS4389_298,2013-03-22,2013,1,3,March,Friday,ITM002,USB Keyboard,1,70.0,70.0,Germany,0,12
CS4412_299,2012-01-07,2012,1,1,January,Saturday,ITM014,Sticky Notes,1,47.0,47.0,Germany,0,1
CS1697_300,2014-07-13,2014,3,7,July,Sunday,ITM014,Sticky Notes,1,98.0,98.0,Netherlands,0,28
CS2720_301,2012-04-11,2012,2,4,April,Wednesday,ITM009,Desk Lamp,1,72.0,72.0,Netherlands,0,15
CS1152_302,2012-08-04,2012,3,8,August,Saturday,ITM013,Stapler,1,71.0,71.0,United Kingdom,0,31
CS3796_303,2013-09-14,2013,3,9,September,Saturday,ITM009,Desk Lamp,1,37.0,37.0,Spain,0,37
CS6066_304,2013-08-23,2013,3,8,August,Friday,ITM003,HDMI Cable,1,66.0,66.0,Belgium,0,34
CS2643_305,2014-07-20,2014,3,7,July,Sunday,ITM002,USB Keyboard,1,69.0,69.0,France,0,29
CS6056_306,2014-03-22,2014,1,3,March,Saturday,ITM005,Webcam HD,1,104.0,104.0,Belgium,0,12
CS3489_307,2013-01-09,2013,1,1,January,Wednesday,ITM014,Sticky Notes,1,76.0,76.0,Germany,0,2
CS5229_308,2011-11-23,2011,4,11,November,Wednesday,ITM012,Pen Set,1,58.0,58.0,United Kingdom,0,47
CS4649_309,2014-12-16,2014,4,12,December,Tuesday,ITM013,Stapler,1,93.0,93.0,United Kingdom,0,51
CS4372_310,2014-08-27,2014,3,8,August,Wednesday,ITM014,Sticky Notes,1,71.0,71.0,United Kingdom,0,35
CS1790_311,2012-10-04,2012,4,10,October,Thursday,ITM004,Laptop Stand,1,100.0,100.0,France,0,40
CS1475_312,2012-08-20,2012,3,8,August,Monday,ITM004,Laptop Stand,1,73.0,73.0,France,0,34
CS2452_313,2014-04-05,2014,2,4,April,Saturday,ITM002,USB Keyboard,1,77.0,77.0,United Kingdom,0,14
CS2781_314,2011-06-02,2011,2,6,June,Thursday,ITM012,Pen Set,1,51.0,51.0,Belgium,0,22
CS5260_315,2014-09-25,2014,3,9,September,Thursday,ITM014,Sticky Notes,1,89.0,89.0,Netherlands,0,39
CS5155_316,2011-12-25,2011,4,12,December,Sunday,ITM007,Phone Charger,1,100.0,100.0,Netherlands,0,51
CS1582_317,2014-05-24,2014,2,5,May,Saturday,ITM010,Power Strip,1,46.0,46.0,United States,0,21
CS4757_318,2011-08-19,2011,3,8,August,Friday,ITM003,HDMI Cable,1,81.0,81.0,France,0,33
CS6039_319,2013-10-05,2013,4,10,October,Saturday,ITM014,Sticky Notes,1,104.0,104.0,United Kingdom,0,40
CS1580_320,2012-11-18,2012,4,11,November,Sunday,ITM013,Stapler,1,87.0,87.0,United Kingdom,0,46
CS3815_321,2011-07-05,2011,3,7,July,Tuesday,ITM015,Folder Set,1,54.0,54.0,United Kingdom,0,27
CS6063_322,2013-04-13,2013,2,4,April,Saturday,ITM013,Stapler,1,104.0,104.0,United Kingdom,0,15
CS2226_323,2014-10-29,2014,4,10,October,Wednesday,ITM014,Sticky Notes,1,104.0,104.0,United Kingdom,0,44
CS5367_324,2015-01-08,2015,1,1,January,Thursday,ITM001,Wireless Mouse,1,77.0,77.0,Spain,0,2
CS4581_325,2013-06-04,2013,2,6,June,Tuesday,ITM012,Pen Set,1,95.0,95.0,United Kingdom,0,23
CS5004_326,2014-12-21,2014,4,12,December,Sunday,ITM005,Webcam HD,1,59.0,59.0,United Kingdom,0,51
CS2164_327,2013-08-06,2013,3,8,August,Tuesday,ITM014,Sticky Notes,1,35.0,35.0,United States,0,32
CS4590_328,2014-05-31,2014,2,5,May,Saturday,ITM013,Stapler,1,79.0,79.0,France,0,22
CS4600_329,2011-10-03,2011,4,10,October,Monday,ITM013,Stapler,1,50.0,50.0,United Kingdom,0,40
CS2122_330,2012-02-20,2012,1,2,February,Monday,ITM013,Stapler,1,90.0,90.0,United Kingdom,0,8
CS3060_331,2012-08-24,2012,3,8,August,Friday,ITM005,Webcam HD,1,59.0,59.0,United Kingdom,0,34
CS2217_332,2013-04-19,2013,2,4,April,Friday,ITM012,Pen Set,1,85.0,85.0,United Kingdom,0,16
CS4288_333,2014-04-21,2014,2,4,April,Monday,ITM002,USB Keyboard,1,68.0,68.0,Spain,0,17
CS1568_334,2013-05-10,2013,2,5,May,Friday,ITM014,Sticky Notes,1,104.0,104.0,United Kingdom,0,19
CS3442_335,2014-09-16,2014,3,9,September,Tuesday,ITM013,Stapler,1,39.0,39.0,United Kingdom,0,38
CS4883_336,2013-12-24,2013,4,12,December,Tuesday,ITM004,Laptop Stand,1,39.0,39.0,Spain,0,52
CS4911_337,2012-02-17,2012,1,2,February,Friday,ITM013,Stapler,1,75.0,75.0,United States,0,7
CS1533_338,2012-07-25,2012,3,7,July,Wednesday,ITM007,Phone Charger,1,86.0,86.0,Australia,0,30
CS3103_339,2014-05-07,2014,2,5,May,Wednesday,ITM005,Webcam HD,1,59.0,59.0,Spain,0,19
CS2185_340,2012-01-29,2012,1,1,January,Sunday,ITM012,Pen Set,1,46.0,46.0,United States,0,4
CS4094_341,2013-07-24,2013,3,7,July,Wednesday,ITM004,Laptop Stand,1,100.0,100.0,United Kingdom,0,30
CS4354_342,2012-12-29,2012,4,12,December,Saturday,ITM001,Wireless Mouse,1,62.0,62.0,United Kingdom,0,52
CS1939_343,2012-07-25,2012,3,7,July,Wednesday,ITM003,HDMI Cable,1,46.0,46.0,Spain,0,30
CS5516_344,2012-12-04,2012,4,12,December,Tuesday,ITM005,Webcam HD,1,75.0,75.0,France,0,49
CS5664_345,2013-11-02,2013,4,11,November,Saturday,ITM013,Stapler,1,95.0,95.0,Spain,0,44
CS5068_346,2014-11-07,2014,4,11,November,Friday,ITM015,Folder Set,1,41.0,41.0,United Kingdom,0,45
CS4376_347,2014-10-13,2014,4,10,October,Monday,ITM005,Webcam HD,1,49.0,49.0,Spain,0,42
CS5825_348,2011-10-22,2011,4,10,October,Saturday,ITM010,Power Strip,1,61.0,61.0,United Kingdom,0,42
CS1871_349,2012-01-16,2012,1,1,January,Monday,ITM006,Headphones,1,64.0,64.0,United Kingdom,0,3
CS5046_350,2015-02-06,2015,1,2,February,Friday,ITM015,Folder Set,1,86.0,86.0,Australia,0,6
CS1259_351,2013-06-30,2013,2,6,June,Sunday,ITM009,Desk Lamp,1,64.0,64.0,United States,0,26
CS5664_352,2011-09-11,2011,3,9,September,Sunday,ITM015,Folder Set,1,58.0,58.0,Australia,0,36
CS2986_353,2011-07-20,2011,3,7,July,Wednesday,ITM002,USB Keyboard,1,67.0,67.0,Spain,0,29
CS5510_354,2013-09-02,2013,3,9,September,Monday,ITM015,Folder Set,1,99.0,99.0,Germany,0,36
CS2845_355,2013-01-10,2013,1,1,January,Thursday,ITM003,HDMI Cable,1,73.0,73.0,United Kingdom,0,2
CS4077_356,2012-07-22,2012,3,7,July,Sunday,ITM015,Folder Set,1,90.0,90.0,United States,0,29
CS3466_357,2013-11-04,2013,4,11,November,Monday,ITM004,Laptop Stand,1,71.0,71.0,Germany,0,45
CS1508_358,2013-10-25,2013,4,10,October,Friday,ITM002,USB Keyboard,1,101.0,101.0,Germany,0,43
CS2469_359,2014-07-19,2014,3,7,July,Saturday,ITM007,Phone Charger,1,93.0,93.0,United States,0,29
CS2767_360,2015-01-03,2015,1,1,January,Saturday,ITM011,Notebook,1,105.0,105.0,Spain,0,1
CS5790_361,2012-03-17,2012,1,3,March,Saturday,ITM005,Webcam HD,1,58.0,58.0,United Kingdom,0,11
CS1710_362,2013-06-10,2013,2,6,June,Monday,ITM010,Power Strip,1,100.0,100.0,Netherlands,0,24
CS2554_363,2011-10-05,2011,4,10,October,Wednesday,ITM008,Screen Cleaner,1,100.0,100.0,United Kingdom,0,40
CS5283_364,2015-02-05,2015,1,2,February,Thursday,ITM006,Headphones,1,63.0,63.0,United Kingdom,0,6
CS4050_365,2014-08-30,2014,3,8,August,Saturday,ITM009,Desk Lamp,1,63.0,63.0,United Kingdom,0,35
CS5975_366,2012-09-08,2012,3,9,September,Saturday,ITM004,Laptop Stand,1,77.0,77.0,Australia,0,36
CS4227_367,2012-10-16,2012,4,10,October,Tuesday,ITM011,Notebook,1,74.0,74.0,Germany,0,42
CS5983_368,2011-05-20,2011,2,5,May,Friday,ITM001,Wireless Mouse,1,47.0,47.0,United Kingdom,0,20
CS2490_369,2013-12-04,2013,4,12,December,Wednesday,ITM014,Sticky Notes,1,70.0,70.0,United States,0,49
CS1696_370,2012-12-25,2012,4,12,December,Tuesday,ITM009,Desk Lamp,1,51.0,51.0,United Kingdom,0,52
CS3209_371,2014-02-25,2014,1,2,February,Tuesday,ITM011,Notebook,1,82.0,82.0,Spain,0,9
CS2942_372,2013-01-08,2013,1,1,January,Tuesday,ITM012,Pen Set,1,62.0,62.0,United Kingdom,0,2
CS4981_373,2011-10-16,2011,4,10,October,Sunday,ITM011,Notebook,1,93.0,93.0,United Kingdom,0,41
CS1397_374,2014-03-26,2014,1,3,March,Wednesday,ITM006,Headphones,1,77.0,77.0,United Kingdom,0,13
CS1903_375,2013-04-15,2013,2,4,April,Monday,ITM002,USB Keyboard,1,92.0,92.0,United Kingdom,0,16
CS3754_376,2013-11-30,2013,4,11,November,Saturday,ITM010,Power Strip,1,77.0,77.0,United Kingdom,0,48
CS4763_377,2011-12-12,2011,4,12,December,Monday,ITM005,Webcam HD,1,78.0,78.0,France,0,50
CS4413_378,2015-01-17,2015,1,1,January,Saturday,ITM005,Webcam HD,1,38.0,38.0,United Kingdom,0,3
CS2333_379,2011-08-13,2011,3,8,August,Saturday,ITM013,Stapler,1,99.0,99.0,United Kingdom,0,32
CS2798_380,2012-05-30,2012,2,5,May,Wednesday,ITM011,Notebook,1,100.0,100.0,Netherlands,0,22
CS5033_381,2011-12-13,2011,4,12,December,Tuesday,ITM005,Webcam HD,1,96.0,96.0,United States,0,50
CS1420_382,2014-09-09,2014,3,9,September,Tuesday,ITM005,Webcam HD,1,99.0,99.0,France,0,37
CS5132_383,2011-09-14,2011,3,9,September,Wednesday,ITM007,Phone Charger,1,74.0,74.0,Australia,0,37
CS3058_384,2012-09-03,2012,3,9,September,Monday,ITM007,Phone Charger,1,74.0,74.0,United Kingdom,0,36
CS3692_385,2013-09-22,2013,3,9,September,Sunday,ITM005,Webcam HD,1,42.0,42.0,Netherlands,0,38
CS2463_386,2012-09-29,2012,3,9,September,Saturday,ITM002,USB Keyboard,1,55.0,55.0,United Kingdom,0,39
CS5209_387,2011-11-11,2011,4,11,November,Friday,ITM007,Phone Charger,1,35.0,35.0,United Kingdom,0,45
CS4581_388,2013-11-16,2013,4,11,November,Saturday,ITM015,Folder Set,1,53.0,53.0,United States,0,46
CS3424_389,2013-12-02,2013,4,12,December,Monday,ITM011,Notebook,1,85.0,85.0,Netherlands,0,49
CS3207_390,2013-06-27,2013,2,6,June,Thursday,ITM014,Sticky Notes,1,86.0,86.0,Germany,0,26
CS5763_391,2013-01-23,2013,1,1,January,Wednesday,ITM010,Power Strip,1,56.0,56.0,United States,0,4
CS5772_392,2012-01-18,2012,1,1,January,Wednesday,ITM005,Webcam HD,1,97.0,97.0,Spain,0,3
CS3673_393,2013-04-29,2013,2,4,April,Monday,ITM009,Desk Lamp,1,85.0,85.0,United Kingdom,0,18
CS2887_394,2012-03-02,2012,1,3,March,Friday,ITM001,Wireless Mouse,1,100.0,100.0,United Kingdom,0,9
CS1596_395,2011-08-28,2011,3,8,August,Sunday,ITM005,Webcam HD,1,66.0,66.0,Germany,0,34
CS4299_396,2012-06-17,2012,2,6,June,Sunday,ITM007,Phone Charger,1,37.0,37.0,Germany,0,24
CS1492_397,2014-02-06,2014,1,2,February,Thursday,ITM009,Desk Lamp,1,82.0,82.0,Australia,0,6
CS2313_398,2014-04-10,2014,2,4,April,Thursday,ITM010,Power Strip,1,40.0,40.0,Australia,0,15
CS5385_399,2014-04-25,2014,2,4,April,Friday,ITM007,Phone Charger,1,83.0,83.0,United Kingdom,0,17
CS3441_400,2013-11-03,2013,4,11,November,Sunday,ITM007,Phone Charger,1,43.0,43.0,France,0,44
CS4701_401,2014-07-26,2014,3,7,July,Saturday,ITM004,Laptop Stand,1,53.0,53.0,Netherlands,0,30
CS1746_402,2013-06-21,2013,2,6,June,Friday,ITM008,Screen Cleaner,1,103.0,103.0,France,0,25
CS3276_403,2013-07-27,2013,3,7,July,Saturday,ITM014,Sticky Notes,1,65.0,65.0,Spain,0,30
CS2555_404,2012-05-20,2012,2,5,May,Sunday,ITM012,Pen Set,1,50.0,50.0,Australia,0,20
CS2569_405,2014-04-29,2014,2,4,April,Tuesday,ITM003,HDMI Cable,1,37.0,37.0,Germany,0,18
CS3426_406,2014-05-01,2014,2,5,May,Thursday,ITM002,USB Keyboard,1,67.0,67.0,United Kingdom,0,18
CS3052_407,2013-11-17,2013,4,11,November,Sunday,ITM008,Screen Cleaner,1,67.0,67.0,United Kingdom,0,46
CS1993_408,2013-08-08,2013,3,8,August,Thursday,ITM010,Power Strip,1,68.0,68.0,United Kingdom,0,32
CS4908_409,2014-09-27,2014,3,9,September,Saturday,ITM006,Headphones,1,78.0,78.0,Spain,0,39
CS3021_410,2014-02-10,2014,1,2,February,Monday,ITM013,Stapler,1,43.0,43.0,United Kingdom,0,7
CS4424_411,2013-05-16,2013,2,5,May,Thursday,ITM012,Pen Set,1,82.0,82.0,Germany,0,20
CS4841_412,2013-05-23,2013,2,5,May,Thursday,ITM011,Notebook,1,74.0,74.0,France,0,21
CS3486_413,2012-11-19,2012,4,11,November,Monday,ITM004,Laptop Stand,1,75.0,75.0,United Kingdom,0,47
CS2218_414,2011-10-11,2011,4,10,October,Tuesday,ITM003,HDMI Cable,1,78.0,78.0,United Kingdom,0,41
CS4779_415,2012-04-29,2012,2,4,April,Sunday,ITM001,Wireless Mouse,1,53.0,53.0,United Kingdom,0,17
CS4226_416,2013-04-19,2013,2,4,April,Friday,ITM004,Laptop Stand,1,100.0,100.0,Netherlands,0,16
CS1653_417,2011-08-30,2011,3,8,August,Tuesday,ITM008,Screen Cleaner,1,53.0,53.0,France,0,35
CS2533_418,2012-03-30,2012,1,3,March,Friday,ITM013,Stapler,1,99.0,99.0,United States,0,13
CS2905_419,2012-07-29,2012,3,7,July,Sunday,ITM002,USB Keyboard,1,47.0,47.0,United States,0,30
CS5169_420,2013-01-25,2013,1,1,January,Friday,ITM007,Phone Charger,1,64.0,64.0,Germany,0,4
CS5142_421,2012-11-25,2012,4,11,November,Sunday,ITM010,Power Strip,1,64.0,64.0,Germany,0,47
CS4390_422,2014-07-02,2014,3,7,July,Wednesday,ITM003,HDMI Cable,1,43.0,43.0,Germany,0,27
CS5668_423,2014-02-27,2014,1,2,February,Thursday,ITM011,Notebook,1,91.0,91.0,Netherlands,0,9
CS2896_424,2013-01-14,2013,1,1,January,Monday,ITM008,Screen Cleaner,1,71.0,71.0,Belgium,0,3
CS5156_425,2013-10-02,2013,4,10,October,Wednesday,ITM004,Laptop Stand,1,58.0,58.0,France,0,40
CS4200_426,2012-08-12,2012,3,8,August,Sunday,ITM010,Power Strip,1,67.0,67.0,United Kingdom,0,32
CS4391_427,2014-09-07,2014,3,9,September,Sunday,ITM001,Wireless Mouse,1,67.0,67.0,Australia,0,36
CS5408_428,2013-07-22,2013,3,7,July,Monday,ITM012,Pen Set,1,78.0,78.0,France,0,30
CS6019_429,2013-10-25,2013,4,10,October,Friday,ITM012,Pen Set,1,84.0,84.0,United Kingdom,0,43
CS3981_430,2012-07-25,2012,3,7,July,Wednesday,ITM002,USB Keyboard,1,40.0,40.0,Netherlands,0,30
CS5925_431,2013-06-20,2013,2,6,June,Thursday,ITM007,Phone Charger,1,66.0,66.0,United Kingdom,0,25
CS3964_432,2013-11-14,2013,4,11,November,Thursday,ITM003,HDMI Cable,1,105.0,105.0,United Kingdom,0,46
CS4688_433,2013-05-20,2013,2,5,May,Monday,ITM015,Folder Set,1,101.0,101.0,Belgium,0,21
CS1343_434,2012-06-02,2012,2,6,June,Saturday,ITM008,Screen Cleaner,1,57.0,57.0,United Kingdom,0,22
CS6024_435,2012-10-14,2012,4,10,October,Sunday,ITM001,Wireless Mouse,1,45.0,45.0,United States,0,41
CS2816_436,2011-12-18,2011,4,12,December,Sunday,ITM004,Laptop Stand,1,84.0,84.0,United Kingdom,0,50
CS2434_437,2012-05-20,2012,2,5,May,Sunday,ITM013,Stapler,1,41.0,41.0,Germany,0,20
CS6018_438,2012-05-18,2012,2,5,May,Friday,ITM007,Phone Charger,1,96.0,96.0,Netherlands,0,20
CS2072_439,2012-07-07,2012,3,7,July,Saturday,ITM013,Stapler,1,63.0,63.0,Germany,0,27
CS2897_440,2013-12-03,2013,4,12,December,Tuesday,ITM011,Notebook,1,83.0,83.0,Belgium,0,49
CS1680_441,2013-10-14,2013,4,10,October,Monday,ITM015,Folder Set,1,81.0,81.0,United Kingdom,0,42
CS1638_442,2013-08-05,2013,3,8,August,Monday,ITM009,Desk Lamp,1,84.0,84.0,France,0,32
CS1165_443,2012-04-12,2012,2,4,April,Thursday,ITM015,Folder Set,1,101.0,101.0,United States,0,15
CS4593_444,2012-01-04,2012,1,1,January,Wednesday,ITM014,Sticky Notes,1,84.0,84.0,Spain,0,1
CS3414_445,2011-11-13,2011,4,11,November,Sunday,ITM010,Power Strip,1,46.0,46.0,Germany,0,45
CS2252_446,2013-02-28,2013,1,2,February,Thursday,ITM011,Notebook,1,58.0,58.0,Netherlands,0,9
CS3598_447,2013-07-30,2013,3,7,July,Tuesday,ITM008,Screen Cleaner,1,54.0,54.0,United Kingdom,0,31
CS3642_448,2014-05-19,2014,2,5,May,Monday,ITM013,Stapler,1,62.0,62.0,United Kingdom,0,21
CS5948_449,2014-07-10,2014,3,7,July,Thursday,ITM009,Desk Lamp,1,71.0,71.0,Australia,0,28
CS5582_450,2014-05-23,2014,2,5,May,Friday,ITM014,Sticky Notes,1,96.0,96.0,United States,0,21
CS6107_451,2011-07-23,2011,3,7,July,Saturday,ITM012,Pen Set,1,70.0,70.0,United Kingdom,0,29
CS5201_452,2011-07-02,2011,3,7,July,Saturday,ITM008,Screen Cleaner,1,79.0,79.0,France,0,26
CS1639_453,2013-05-05,2013,2,5,May,Sunday,ITM004,Laptop Stand,1,51.0,51.0,Spain,0,18
CS5884_454,2012-11-20,2012,4,11,November,Tuesday,ITM004,Laptop Stand,1,52.0,52.0,France,0,47
CS3515_455,2014-07-07,2014,3,7,July,Monday,ITM010,Power Strip,1,81.0,81.0,Germany,0,28
CS2332_456,2013-08-29,2013,3,8,August,Thursday,ITM012,Pen Set,1,66.0,66.0,Australia,0,35
CS5628_457,2014-12-16,2014,4,12,December,Tuesday,ITM008,Screen Cleaner,1,94.0,94.0,United States,0,51
CS4830_458,2012-04-13,2012,2,4,April,Friday,ITM010,Power Strip,1,78.0,78.0,United Kingdom,0,15
CS1673_459,2012-01-04,2012,1,1,January,Wednesday,ITM005,Webcam HD,1,92.0,92.0,Germany,0,1
CS4993_460,2011-06-01,2011,2,6,June,Wednesday,ITM002,USB Keyboard,1,86.0,86.0,United States,0,22
CS2603_461,2013-07-01,2013,3,7,July,Monday,ITM005,Webcam HD,1,58.0,58.0,United Kingdom,0,27
CS1800_462,2013-11-20,2013,4,11,November,Wednesday,ITM005,Webcam HD,1,72.0,72.0,Australia,0,47
CS3911_463,2012-06-09,2012,2,6,June,Saturday,ITM005,Webcam HD,1,83.0,83.0,Netherlands,0,23
CS5465_464,2011-12-05,2011,4,12,December,Monday,ITM009,Desk Lamp,1,77.0,77.0,Spain,0,49
CS2373_465,2012-03-29,2012,1,3,March,Thursday,ITM003,HDMI Cable,1,105.0,105.0,Germany,0,13
CS1241_466,2013-03-06,2013,1,3,March,Wednesday,ITM004,Laptop Stand,1,104.0,104.0,United Kingdom,0,10
CS4244_467,2013-02-15,2013,1,2,February,Friday,ITM011,Notebook,1,48.0,48.0,France,0,7
CS5233_468,2013-06-05,2013,2,6,June,Wednesday,ITM011,Notebook,1,73.0,73.0,Australia,0,23
CS5405_469,2013-12-04,2013,4,12,December,Wednesday,ITM001,Wireless Mouse,1,87.0,87.0,United States,0,49
CS4115_470,2011-11-30,2011,4,11,November,Wednesday,ITM007,Phone Charger,1,73.0,73.0,United Kingdom,0,48
